Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
panerai-radiomir-handaufzug-p3766,Panerai Radiomir Handaufzug,"<p>Hier präsentieren wir die Panerai Radiomir PAM01385 im Full Set aus dem Jahr 2024. Diese Panerai hat eine Restgarantie bis 2032. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-3766</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>PAM01385</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2024 (Garantie bei Panerai bis 2032)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>44 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Hellbraun</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Handaufzug</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-3766</strong></p>",Panerai,Armbanduhr,"Panerai, PAM01385, 2024 (Garantie bei Panerai bis 2032), Sehr gut, Full Set",TRUE,Titel,Einzelstück,HV-P3766,shopify,1,deny,manual,5450,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p3766/0.jpg,1,Panerai Radiomir Handaufzug,active
panerai-radiomir-handaufzug-p3766,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3766/1.jpg,2,Panerai Radiomir Handaufzug,
panerai-radiomir-handaufzug-p3766,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3766/2.jpg,3,Panerai Radiomir Handaufzug,
panerai-radiomir-handaufzug-p3766,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3766/3.jpg,4,Panerai Radiomir Handaufzug,
panerai-radiomir-handaufzug-p3766,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3766/4.jpg,5,Panerai Radiomir Handaufzug,
panerai-radiomir-handaufzug-p3766,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3766/5.jpg,6,Panerai Radiomir Handaufzug,
rolex-oyster-perpetual-date-34-p3762,Rolex Oyster Perpetual Date 34,"<p>Hier präsentieren wir die Rolex Oyster Perpetual Date 15200 im Full Set. Die Oyster Perpetual Date 34 hatte eine Revision im Jahre 2021 bei Rolex gehabt. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-3762</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>15200</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2000</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>34 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Silber</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-3762</strong></p>",Rolex,Armbanduhr,"Rolex, 15200, 2000, Sehr gut, Full Set",TRUE,Titel,Einzelstück,HV-P3762,shopify,1,deny,manual,5290,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p3762/0.jpg,1,Rolex Oyster Perpetual Date 34,active
rolex-oyster-perpetual-date-34-p3762,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3762/1.jpg,2,Rolex Oyster Perpetual Date 34,
rolex-oyster-perpetual-date-34-p3762,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3762/2.jpg,3,Rolex Oyster Perpetual Date 34,
rolex-oyster-perpetual-date-34-p3762,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3762/3.jpg,4,Rolex Oyster Perpetual Date 34,
rolex-oyster-perpetual-date-34-p3762,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3762/4.jpg,5,Rolex Oyster Perpetual Date 34,
rolex-oyster-perpetual-date-34-p3762,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3762/5.jpg,6,Rolex Oyster Perpetual Date 34,
iwc-fliegeruhr-chronograph-bronze-garantiekarte-p4284,IWC Fliegeruhr Chronograph Bronze Garantiekarte,"<p>Hier präsentieren wir die IWC Fliegeruhr Chronograph aus dem Jahr 2020 mit IWC Zertifikat. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-4284</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW387902</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2020</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Bronze</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Grün</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box, Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-4284</strong></p>",IWC,Armbanduhr,"IWC, IW387902, 2020, Gut, Full Set",TRUE,Titel,Einzelstück,HV-P4284,shopify,1,deny,manual,5390,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p4284/0.jpg,1,IWC Fliegeruhr Chronograph Bronze Garantiekarte,active
iwc-fliegeruhr-chronograph-bronze-garantiekarte-p4284,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p4284/1.jpg,2,IWC Fliegeruhr Chronograph Bronze Garantiekarte,
iwc-fliegeruhr-chronograph-bronze-garantiekarte-p4284,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p4284/2.jpg,3,IWC Fliegeruhr Chronograph Bronze Garantiekarte,
iwc-fliegeruhr-chronograph-bronze-garantiekarte-p4284,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p4284/3.jpg,4,IWC Fliegeruhr Chronograph Bronze Garantiekarte,
iwc-fliegeruhr-chronograph-bronze-garantiekarte-p4284,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p4284/4.jpg,5,IWC Fliegeruhr Chronograph Bronze Garantiekarte,
iwc-fliegeruhr-chronograph-bronze-garantiekarte-p4284,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p4284/5.jpg,6,IWC Fliegeruhr Chronograph Bronze Garantiekarte,
cartier-santos-galbee-stahl-gold-24x35-quarz-p4267,Cartier Santos Galbee Stahl/Gold 24x35 Quarz,"<p>Hier präsentieren wir die Cartier Santos Galbee in Edelstahl/Gelbgold. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-4267</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>119902</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>24 x 35</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl/Gelbgold</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Weiß</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl/Gelbgold</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Quarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-4267</strong></p>",Cartier,Armbanduhr,"Cartier, 119902, Gut, Full Set",TRUE,Titel,Einzelstück,HV-P4267,shopify,1,deny,manual,4480,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p4267/0.jpg,1,Cartier Santos Galbee Stahl/Gold 24x35 Quarz,active
cartier-santos-galbee-stahl-gold-24x35-quarz-p4267,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p4267/1.jpg,2,Cartier Santos Galbee Stahl/Gold 24x35 Quarz,
cartier-santos-galbee-stahl-gold-24x35-quarz-p4267,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p4267/2.jpg,3,Cartier Santos Galbee Stahl/Gold 24x35 Quarz,
cartier-santos-galbee-stahl-gold-24x35-quarz-p4267,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p4267/3.jpg,4,Cartier Santos Galbee Stahl/Gold 24x35 Quarz,
sinn-203-ti-chronograph-automatik-sinn-rechnung-1x-titanband-zifferblatt-303-yukon-kristall-p7015,Sinn 203 Ti Chronograph Automatik Sinn-Rechnung + 1x Titanband Zifferblatt 303 Yukon Kristall,"<p>Hier präsentieren wir euch die Sinn 203 Chronograph mit Titangehäuse und Titanarmband. Die originale Sinn-Rechnung aus dem Jahr 1999 ist ebenfalls vorhanden. Zusätzlich wurde die Lünette im Januar 2023 direkt bei Sinn erneuert, der entsprechende Servicenachweis liegt bei. Zum Lieferumfang gehören außerdem ein 2. originales Titanarmband sowie alle beim Lünettenwechsel ausgebauten Originalteile.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-7015</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>1999</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-7015</strong></p>",Sinn,Armbanduhr,"Sinn, 1999, Gut",TRUE,Titel,Einzelstück,HV-P7015,shopify,1,deny,manual,2390,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p7015/0.jpg,1,Sinn 203 Ti Chronograph Automatik Sinn-Rechnung + 1x Titanband Zifferblatt 303 Yukon Kristall,active
sinn-203-ti-chronograph-automatik-sinn-rechnung-1x-titanband-zifferblatt-303-yukon-kristall-p7015,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p7015/1.jpg,2,Sinn 203 Ti Chronograph Automatik Sinn-Rechnung + 1x Titanband Zifferblatt 303 Yukon Kristall,
sinn-203-ti-chronograph-automatik-sinn-rechnung-1x-titanband-zifferblatt-303-yukon-kristall-p7015,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p7015/2.jpg,3,Sinn 203 Ti Chronograph Automatik Sinn-Rechnung + 1x Titanband Zifferblatt 303 Yukon Kristall,
sinn-203-ti-chronograph-automatik-sinn-rechnung-1x-titanband-zifferblatt-303-yukon-kristall-p7015,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p7015/3.jpg,4,Sinn 203 Ti Chronograph Automatik Sinn-Rechnung + 1x Titanband Zifferblatt 303 Yukon Kristall,
sinn-203-ti-chronograph-automatik-sinn-rechnung-1x-titanband-zifferblatt-303-yukon-kristall-p7015,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p7015/4.jpg,5,Sinn 203 Ti Chronograph Automatik Sinn-Rechnung + 1x Titanband Zifferblatt 303 Yukon Kristall,
sinn-203-ti-chronograph-automatik-sinn-rechnung-1x-titanband-zifferblatt-303-yukon-kristall-p7015,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p7015/5.jpg,6,Sinn 203 Ti Chronograph Automatik Sinn-Rechnung + 1x Titanband Zifferblatt 303 Yukon Kristall,
vacheron-constantin-overseas-chronograph-zifferblatt-weiss-p3734,Vacheron Constantin Overseas Chronograph Zifferblatt Weiß,"<p>Hier präsentieren wir den Vacheron Constantin Overseas Chronograph mit orig. VC Uhrenbox. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-3734</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>49150</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>42 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Weiß</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-3734</strong></p>",Vacheron Constantin,Armbanduhr,"Vacheron Constantin, 49150, Sehr gut",TRUE,Titel,Einzelstück,HV-P3734,shopify,1,deny,manual,16490,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p3734/0.jpg,1,Vacheron Constantin Overseas Chronograph Zifferblatt Weiß,active
vacheron-constantin-overseas-chronograph-zifferblatt-weiss-p3734,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3734/1.jpg,2,Vacheron Constantin Overseas Chronograph Zifferblatt Weiß,
vacheron-constantin-overseas-chronograph-zifferblatt-weiss-p3734,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3734/2.jpg,3,Vacheron Constantin Overseas Chronograph Zifferblatt Weiß,
vacheron-constantin-overseas-chronograph-zifferblatt-weiss-p3734,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3734/3.jpg,4,Vacheron Constantin Overseas Chronograph Zifferblatt Weiß,
vacheron-constantin-overseas-chronograph-zifferblatt-weiss-p3734,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3734/4.jpg,5,Vacheron Constantin Overseas Chronograph Zifferblatt Weiß,
vacheron-constantin-overseas-chronograph-zifferblatt-weiss-p3734,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p3734/5.jpg,6,Vacheron Constantin Overseas Chronograph Zifferblatt Weiß,
iwc-big-pilot-big-date-150-years-zifferblatt-blau-p5556,IWC Big Pilot Big Date 150 Years Zifferblatt blau,"<p>Hier präsentieren wir die IWC Big Pilot Big Date 150 Years Edition. Eine streng limitierte Big Pilot zum 150 jährigen Jubiläum von IWC Schaffhausen. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-5556</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW510503</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>Dezember 2019</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>46 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau Emaille Look)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Handaufzug (8x Tage Gangreserve)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Neuwertig & ungetragen</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-5556</strong></p>",IWC,Armbanduhr,"IWC, IW510503, Dezember 2019, Neuwertig & ungetragen, Full Set",TRUE,Titel,Einzelstück,HV-P5556,shopify,1,deny,manual,13950,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p5556/0.jpg,1,IWC Big Pilot Big Date 150 Years Zifferblatt blau,active
iwc-big-pilot-big-date-150-years-zifferblatt-blau-p5556,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5556/1.jpg,2,IWC Big Pilot Big Date 150 Years Zifferblatt blau,
iwc-big-pilot-big-date-150-years-zifferblatt-blau-p5556,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5556/2.jpg,3,IWC Big Pilot Big Date 150 Years Zifferblatt blau,
iwc-big-pilot-big-date-150-years-zifferblatt-blau-p5556,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5556/3.jpg,4,IWC Big Pilot Big Date 150 Years Zifferblatt blau,
iwc-big-pilot-big-date-150-years-zifferblatt-blau-p5556,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5556/4.jpg,5,IWC Big Pilot Big Date 150 Years Zifferblatt blau,
iwc-big-pilot-big-date-150-years-zifferblatt-blau-p5556,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5556/5.jpg,6,IWC Big Pilot Big Date 150 Years Zifferblatt blau,
iwc-big-pilot-big-date-150-years-zifferblatt-weiss-p5555,IWC Big Pilot Big Date 150 Years Zifferblatt weiß,"<p>Hier präsentieren wir die IWC Big Pilot Big Date 150 Years Edition. Eine streng limitierte Big Pilot zum 150 jährigen Jubiläum von IWC Schaffhausen. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-5555</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW510504</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>Dezember 2018</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>46 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Weiß (Emaille Look)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Handaufzug (8x Tage Gangreserve)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-5555</strong></p>",IWC,Armbanduhr,"IWC, IW510504, Dezember 2018, Sehr gut, Full Set",TRUE,Titel,Einzelstück,HV-P5555,shopify,1,deny,manual,13950,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p5555/0.jpg,1,IWC Big Pilot Big Date 150 Years Zifferblatt weiß,active
iwc-big-pilot-big-date-150-years-zifferblatt-weiss-p5555,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5555/1.jpg,2,IWC Big Pilot Big Date 150 Years Zifferblatt weiß,
iwc-big-pilot-big-date-150-years-zifferblatt-weiss-p5555,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5555/2.jpg,3,IWC Big Pilot Big Date 150 Years Zifferblatt weiß,
iwc-big-pilot-big-date-150-years-zifferblatt-weiss-p5555,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5555/3.jpg,4,IWC Big Pilot Big Date 150 Years Zifferblatt weiß,
iwc-big-pilot-big-date-150-years-zifferblatt-weiss-p5555,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5555/4.jpg,5,IWC Big Pilot Big Date 150 Years Zifferblatt weiß,
iwc-big-pilot-big-date-150-years-zifferblatt-weiss-p5555,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p5555/5.jpg,6,IWC Big Pilot Big Date 150 Years Zifferblatt weiß,
breitling-superocean-44-automatik-p1237,Breitling Superocean 44 Automatik,"<p>Hier präsentieren wir die Breitling Superocean aus dem Jahr 2020 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-1237</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>A17367D71B1A1</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2020</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>44</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl (starke Gebrauchspuren, siehe Bilder)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box, Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Befriedigend</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-1237</strong></p>",Breitling,Armbanduhr,"Breitling, A17367D71B1A1, 2020, Befriedigend, Full Set",TRUE,Titel,Einzelstück,HV-P1237,shopify,1,deny,manual,2590,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p1237/0.jpg,1,Breitling Superocean 44 Automatik,active
breitling-superocean-44-automatik-p1237,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1237/1.jpg,2,Breitling Superocean 44 Automatik,
breitling-superocean-44-automatik-p1237,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1237/2.jpg,3,Breitling Superocean 44 Automatik,
breitling-superocean-44-automatik-p1237,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1237/3.jpg,4,Breitling Superocean 44 Automatik,
breitling-superocean-44-automatik-p1237,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1237/4.jpg,5,Breitling Superocean 44 Automatik,
breitling-superocean-44-automatik-p1237,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1237/5.jpg,6,Breitling Superocean 44 Automatik,
